"CAS","area","temperature","amount","duration"
"000489-40-7",2.69040207613425,-20,500,13
"1000426-91-6",1.97968843996139,-20,500,13
"729602-94-2",3.65032177282838,-20,500,13
"000112-41-4",62.9782586493935,-20,500,13
"005989-08-2",11.7550833111823,-20,500,13
"000088-84-6",21.9770387106703,-20,500,13
"072439-84-0",26.3786440772814,-20,500,13
"000469-61-4",9.1708145049595,-20,500,13
"000874-41-9",49.1923620923628,-20,500,13
"065354-33-8",12.3093579932568,-20,500,13
"190327-38-9",12.9289252787532,-20,500,13
"034143-96-9",19.3885441878034,-20,500,13
"050277-34-4",18.0965024692567,-20,500,13
"000099-87-6",15.6975608220596,-20,500,13
"006846-50-0",9.25055890541278,-20,500,13
"004630-07-3",40.5477238069923,-20,500,13
"021693-55-0",11.9916402020174,-20,500,13
"017334-55-3",68.1514941451335,-20,500,13
"000469-61-4",15.2303809510486,-20,500,13
"005951-67-7",17.2359979854223,-20,500,13
"001120-36-1",11.4335560094573,-20,500,13
"058319-05-4",12.476821164258,-20,500,13
"000294-62-2",7.78991591936093,-20,500,13
"050430-14-3",16.5920717973111,-20,500,13
"004536-30-5",34.3294037409589,-20,500,13
"1000382-54-3",2.23662754095609,-20,500,13
"006750-60-3",2.92401054855272,-20,500,13
"000638-66-4",5.37203724170735,-20,500,13
"000556-68-3",7.46725891520587,-20,500,13
"001222-05-5",2.74454105401586,-20,500,13
"1000406-04-8",2.42444704038948,-20,500,13
"1000351-89-1",1.11967081240644,-20,500,13
"003386-33-2",3.37550259516781,-20,500,13
"060609-53-2",3.45000279802459,-20,500,13
"000629-50-5",6.08499909064201,-20,500,13
"000112-88-9",5.08707732340967,-20,500,13
"001912-63-6",14.1648903873865,-20,500,13
"002385-85-5",1,-20,500,13
"000605-45-8",1.59114285314568,-20,500,13
"1000309-06-9",6.21989325536172,-20,500,13
"000084-76-4",4.06699450188167,-20,500,13
"1000415-53-2",4.40390534282796,-20,500,13
"000605-45-8",4.89388841477917,-20,500,13
"000605-45-8",2.63230459295737,-20,500,13
"000541-05-9",3.96920703982988,-20,500,13
"000541-05-9",5.02140209012437,-20,500,13
"000541-05-9",35.7276801578086,-20,500,13
"000541-05-9",174.45886344241,-20,500,13
"017928-28-8",54.4451307376992,-20,500,13
"007379-12-6",75.6301305278473,-20,500,13
"000111-84-2",6.07031225954476,-20,500,13
"010493-98-8",9.38757257376292,-20,500,13
"002051-30-1",5.50629835336253,-20,500,13
"022609-09-2",867.324698862603,-20,500,13
"006975-98-0",1.84957330124932,-20,500,13
"000099-87-6",4.41308286349837,-20,500,13
"000292-64-8",12.8883231438604,-20,500,13
"013151-35-4",8.25828565033087,-20,500,13
"002847-72-5",10.7812847129926,-20,500,13
"006975-98-0",12.1387638327341,-20,500,13
"017302-32-8",12.9819247611187,-20,500,13
"000106-44-5",7.21639152758153,-20,500,13
"000539-92-4",215.670643125953,-20,500,13
"001124-20-5",8.07804320149974,-20,500,13
"000078-70-6",27.6645951957918,-20,500,13
"000124-19-6",21.5490689573161,-20,500,13
"000098-00-0",43.0346626281845,-20,500,13
"006434-77-1",4.26978063487178,-20,500,13
"000541-02-6",219.680632773262,-20,500,13
"000592-76-7",1.84506358510891,-20,500,13
"000562-74-3",3.45310440828775,-20,500,13
"000112-31-2",7.1456182934848,-20,500,13
"000101-39-3",6.81748835322262,-20,500,13
"074006-61-4",3.00716294296227,-20,500,13
"000713-46-2",3.29746778774185,-20,500,13
"036431-72-8",7.58494942570545,-20,500,13
"007786-61-0",2.05402985492242,-20,500,13
"051468-86-1",2.35500426698751,-20,500,13
"030316-36-0",2.24294757900922,-20,500,13
"030364-38-6",2.70474475020635,-20,500,13
"051468-85-0",5.05205444955861,-20,500,13
"023726-93-4",9.23344898501658,-20,500,13
"000112-54-9",4.53344758600428,-20,500,13
"000469-61-4",9.36846976034919,-20,500,13
"000644-30-4",1.97968843996139,-20,500,13
"094535-52-1",3.65032177282838,-20,500,13
"000112-53-8",62.9782586493935,-20,500,13
"1000374-17-7",11.7550833111823,-20,500,13
"000469-61-4",21.9770387106703,-20,500,13
"000995-82-4",26.3786440772814,-20,500,13
"000489-40-7",9.1708145049595,-20,500,13
"000934-74-7",49.1923620923628,-20,500,13
"001461-03-6",12.3093579932568,-20,500,13
"092300-81-7",12.9289252787532,-20,500,13
"028908-27-2",19.3885441878034,-20,500,13
"021391-99-1",18.0965024692567,-20,500,13
"027854-40-6",15.6975608220596,-20,500,13
"014092-18-3",9.25055890541278,-20,500,13
"010219-75-7",40.5477238069923,-20,500,13
"1000151-28-0",11.9916402020174,-20,500,13
"000546-28-1",68.1514941451335,-20,500,13
"729602-94-2",15.2303809510486,-20,500,13
"041702-63-0",17.2359979854223,-20,500,13
"000112-72-1",11.4335560094573,-20,500,13
"000077-42-9",12.476821164258,-20,500,13
"006222-00-0",7.78991591936093,-20,500,13
"037719-46-3",16.5920717973111,-20,500,13
"1000382-54-3",34.3294037409589,-20,500,13
"121473-35-6",2.23662754095609,-20,500,13
"000124-25-4",5.37203724170735,-20,500,13
"000556-71-8",7.46725891520587,-20,500,13
"000088-29-9",2.74454105401586,-20,500,13
"1000406-33-2",2.42444704038948,-20,500,13
"005333-42-6",1.11967081240644,-20,500,13
"000112-95-8",3.45000279802459,-20,500,13
"004860-03-1",6.08499909064201,-20,500,13
"1000406-04-8",5.08707732340967,-20,500,13
"000853-23-6",14.1648903873865,-20,500,13
"002385-85-5",1,-20,500,13
"020548-62-3",1.59114285314568,-20,500,13
"1000357-00-1",6.21989325536172,-20,500,13
"1000309-06-9",4.06699450188167,-20,500,13
"002516-33-8",42.6320154789095,-20,500,13
"000541-05-9",233.272089038149,-20,500,13
"1000333-93-9",9.785423862991,-20,500,13
"000123-19-3",52.2628739732561,-20,500,13
"000111-84-2",6.59889218605177,-20,500,13
"1000222-86-6",9.30386210592826,-20,500,13
"1000222-86-6",1.90925563065001,-20,500,13
"003008-40-0",4.6633406023892,-20,500,13
"014686-14-7",1.10632211177956,-20,500,13
"002051-30-1",5.65112809682677,-20,500,13
"017928-28-8",1.34806255485597,-20,500,13
"000556-67-2",798.619849685431,-20,500,13
"017302-27-1",1.79114388059408,-20,500,13
"000099-87-6",4.48093679855045,-20,500,13
"001073-11-6",1.88904060755211,-20,500,13
"1000309-39-7",2.93243662522403,-20,500,13
"013151-35-4",6.11800750835286,-20,500,13
"002847-72-5",8.14166939153823,-20,500,13
"006975-98-0",8.45522843438304,-20,500,13
"013151-34-3",8.26612906794641,-20,500,13
"000541-05-9",6.29942347454314,-20,500,13
"000539-92-4",146.171683134725,-20,500,13
"001195-32-0",6.94790963424438,-20,500,13
"000078-70-6",19.2301170014776,-20,500,13
"000124-19-6",18.177312186691,-20,500,13
"1000146-59-1",4.65406063228493,-20,500,13
"1000146-59-1",9.99291402272174,-20,500,13
"037112-31-5",5.60924112531869,-20,500,13
"004038-04-4",4.94854934394107,-20,500,13
"110453-78-6",2.83982328081092,-20,500,13
"1000454-24-1",3.32286605678714,-20,500,13
"000541-02-6",244.592968110398,-20,500,13
"007764-50-3",1.81790793785818,-20,500,13
"000108-87-2",3.27589730225423,-20,500,13
"000112-41-4",13.3085731425186,-20,500,13
"007206-16-8",4.17051779115765,-20,500,13
"1000461-70-8",2.33661760258834,-20,500,13
"000112-31-2",6.93296324250701,-20,500,13
"007239-23-8",6.31248909026987,-20,500,13
"000101-39-3",6.14916594344888,-20,500,13
"058502-85-5",1.83858909838302,-20,500,13
"013151-94-5",2.20087031987943,-20,500,13
"003555-45-1",1.76529144652573,-20,500,13
"053044-27-2",6.37914870914844,-20,500,13
"000112-05-0",3.38824084750471,-20,500,13
"041678-32-4",2.40716858391088,-20,500,13
"041678-32-4",2.59703304511158,-20,500,13
"036431-72-8",4.2766825569703,-20,500,13
"014901-07-6",5.06049509891898,-20,500,13
"000540-97-6",71.9969347038823,-20,500,13
"071186-25-9",2.13998283945548,-20,500,13
"000942-43-8",1.25956134894664,-20,500,13
"030364-38-6",1.8674001283353,-20,500,13
"051468-86-1",3.81928323995014,-20,500,13
"023726-93-4",23.6443051823369,-20,500,13
"002516-40-7",0.830398257393417,-20,500,13
"010486-19-8",4.95299043385692,-20,500,13
"041446-67-7",3.45744897934097,-20,500,13
"000126-86-3",7.08437529963343,-20,500,13
"000469-61-4",8.21216284324162,-20,500,13
"036577-33-0",2.65627970212442,-20,500,13
"1000431-18-1",1.98612405254372,-20,500,13
"092692-39-2",4.679818167067,-20,500,13
"000294-62-2",44.7686620921605,-20,500,13
"092692-39-2",11.3356415658874,-20,500,13
"000523-47-7",19.5543268911633,-20,500,13
"1000441-01-3",32.9707031643749,-20,500,13
"000489-40-7",5.3900862206728,-20,500,13
"1000293-27-9",40.0398340983462,-20,500,13
"028976-67-2",6.21155312761987,-20,500,13
"1000152-07-1",4.04890656845656,-20,500,13
"005090-61-9",13.814307665453,-20,500,13
"028908-27-2",16.0974060042238,-20,500,13
"078204-62-3",4.6305649457771,-20,500,13
"021391-99-1",18.8305049576272,-20,500,13
"000142-50-7",11.4700464908162,-20,500,13
"028291-83-0",6.92237189210984,-20,500,13
"078204-62-3",3.94598607979899,-20,500,13
"000874-41-9",13.9574418496018,-20,500,13
"006846-50-0",7.47161257489299,-20,500,13
"004630-07-3",31.677754968076,-20,500,13
"057494-10-7",10.6837473908843,-20,500,13
"017334-55-3",49.3029642505046,-20,500,13
"000644-30-4",11.7975803140527,-20,500,13
"005937-11-1",13.1574133306453,-20,500,13
"000556-68-3",22.4108780150806,-20,500,13
"055967-53-8",4.67418616486415,-20,500,13
"035953-54-9",26.0313811779804,-20,500,13
"000930-02-9",7.61364877921656,-20,500,13
"1000365-86-7",15.4493279606242,-20,500,13
"004536-30-5",29.7476018261966,-20,500,13
"005416-98-8",3.66787511647289,-20,500,13
"000295-17-0",2.51122196353016,-20,500,13
"000638-66-4",4.1322473183576,-20,500,13
"000556-71-8",7.3434818203945,-20,500,13
"001222-05-5",0.993139715843018,-20,500,13
"000877-65-6",0.582775041979412,-20,500,13
"000295-17-0",4.98619977529029,-20,500,13
"040710-43-8",1.65896884304002,-20,500,13
"036617-50-2",1.4931104593273,-20,500,13
"003055-93-4",4.58896218042174,-20,500,13
"000112-88-9",3.2485628658601,-20,500,13
"001912-63-6",12.8135656808778,-20,500,13
"002385-85-5",1,-20,500,13
"000541-05-9",233.272089038149,-20,500,13
"000123-19-3",52.2628739732561,-20,500,13
"000111-84-2",6.59889218605177,-20,500,13
"002305-36-4",9.30386210592826,-20,500,13
"000108-94-1",4.6633406023892,-20,500,13
"014686-14-7",1.10632211177956,-20,500,13
"005911-04-6",5.65112809682677,-20,500,13
"055429-29-3",1.34806255485597,-20,500,13
"073420-25-4",798.619849685431,-20,500,13
"002613-61-8",1.79114388059408,-20,500,13
"000535-77-3",4.48093679855045,-20,500,13
"1000427-99-2",1.88904060755211,-20,500,13
"006975-98-0",2.93243662522403,-20,500,13
"013151-35-4",6.11800750835286,-20,500,13
"002847-72-5",8.14166939153823,-20,500,13
"006975-98-0",8.45522843438304,-20,500,13
"013151-34-3",8.26612906794641,-20,500,13
"036944-99-7",6.29942347454314,-20,500,13
"000539-92-4",146.171683134725,-20,500,13
"1000429-54-9",6.94790963424438,-20,500,13
"000078-70-6",19.2301170014776,-20,500,13
"000124-19-6",18.177312186691,-20,500,13
"058263-56-2",4.65406063228493,-20,500,13
"1000441-73-7",9.99291402272174,-20,500,13
"002806-41-9",5.60924112531869,-20,500,13
"013151-10-5",2.83982328081092,-20,500,13
"000541-02-6",244.592968110398,-20,500,13
"005948-04-9",1.81790793785818,-20,500,13
"025414-22-6",3.27589730225423,-20,500,13
"000112-41-4",13.3085731425186,-20,500,13
"007206-29-3",4.17051779115765,-20,500,13
"000112-31-2",6.93296324250701,-20,500,13
"007206-17-9",6.31248909026987,-20,500,13
"000101-39-3",6.14916594344888,-20,500,13
"1000279-28-7",3.38824084750471,-20,500,13
"033746-71-3",2.40716858391088,-20,500,13
"002941-72-2",2.59703304511158,-20,500,13
"000091-17-8",4.2766825569703,-20,500,13
"000079-77-6",5.06049509891898,-20,500,13
"000540-97-6",71.9969347038823,-20,500,13
"051468-86-1",2.13998283945548,-20,500,13
"000941-60-6",1.25956134894664,-20,500,13
"030364-38-6",1.8674001283353,-20,500,13
"071186-24-8",3.81928323995014,-20,500,13
"023696-85-7",23.6443051823369,-20,500,13
"002516-40-7",0.830398257393417,-20,500,13
"000112-54-9",4.95299043385692,-20,500,13
"041446-66-6",3.45744897934097,-20,500,13
"000469-61-4",8.21216284324162,-20,500,13
"000489-40-7",2.65627970212442,-20,500,13
"1000151-28-9",4.679818167067,-20,500,13
"000872-05-9",44.7686620921605,-20,500,13
"000451-55-8",11.3356415658874,-20,500,13
"005951-61-1",19.5543268911633,-20,500,13
"072439-84-0",32.9707031643749,-20,500,13
"005989-08-2",5.3900862206728,-20,500,13
"001889-67-4",40.0398340983462,-20,500,13
"028976-67-2",6.21155312761987,-20,500,13
"027840-40-0",4.04890656845656,-20,500,13
"190327-38-9",13.814307665453,-20,500,13
"014912-44-8",16.0974060042238,-20,500,13
"021391-99-1",4.6305649457771,-20,500,13
"050277-34-4",18.8305049576272,-20,500,13
"040716-66-3",11.4700464908162,-20,500,13
"000829-26-5",3.94598607979899,-20,500,13
"000535-77-3",13.9574418496018,-20,500,13
"1000140-77-5",7.47161257489299,-20,500,13
"010219-75-7",31.677754968076,-20,500,13
"1000378-99-6",10.6837473908843,-20,500,13
"041702-63-0",49.3029642505046,-20,500,13
"005090-61-9",11.7975803140527,-20,500,13
"041929-05-9",13.1574133306453,-20,500,13
"000294-62-2",26.0313811779804,-20,500,13
"001120-36-1",7.61364877921656,-20,500,13
"004536-30-5",29.7476018261966,-20,500,13
"1000400-89-0",3.66787511647289,-20,500,13
"028981-49-9",2.51122196353016,-20,500,13
"000638-66-4",4.1322473183576,-20,500,13
"055449-66-6",7.3434818203945,-20,500,13
"001222-05-5",0.993139715843018,-20,500,13
"002217-46-1",0.582775041979412,-20,500,13
"1000309-70-5",4.98619977529029,-20,500,13
"040710-43-8",1.4931104593273,-20,500,13
"002136-71-2",4.58896218042174,-20,500,13
"056221-91-1",3.2485628658601,-20,500,13
"000651-48-9",12.8135656808778,-20,500,13
"002385-85-5",1,-20,500,13
"000541-05-9",233.272089038149,-20,500,13
"007379-12-6",52.2628739732561,-20,500,13
"000111-84-2",6.59889218605177,-20,500,13
"002941-78-8",9.30386210592826,-20,500,13
"010493-98-8",4.6633406023892,-20,500,13
"000592-78-9",1.10632211177956,-20,500,13
"005911-04-6",5.65112809682677,-20,500,13
"017928-28-8",1.34806255485597,-20,500,13
"000556-67-2",798.619849685431,-20,500,13
"1000309-33-1",1.79114388059408,-20,500,13
"000934-80-5",4.48093679855045,-20,500,13
"022319-25-1",1.88904060755211,-20,500,13
"001072-05-5",2.93243662522403,-20,500,13
"002216-32-2",6.11800750835286,-20,500,13
"002847-72-5",8.14166939153823,-20,500,13
"006975-98-0",8.45522843438304,-20,500,13
"062016-18-6",8.26612906794641,-20,500,13
"000605-67-4",6.29942347454314,-20,500,13
"000539-92-4",146.171683134725,-20,500,13
"001124-20-5",6.94790963424438,-20,500,13
"000078-70-6",19.2301170014776,-20,500,13
"000124-19-6",18.177312186691,-20,500,13
"000239-64-5",4.65406063228493,-20,500,13
"1000071-88-9",9.99291402272174,-20,500,13
"037112-31-5",5.60924112531869,-20,500,13
"000590-66-9",2.83982328081092,-20,500,13
"000541-02-6",244.592968110398,-20,500,13
"000108-87-2",3.27589730225423,-20,500,13
"000112-41-4",13.3085731425186,-20,500,13
"007206-17-9",4.17051779115765,-20,500,13
"000112-31-2",6.93296324250701,-20,500,13
"061986-67-2",6.31248909026987,-20,500,13
"000101-39-3",6.14916594344888,-20,500,13
"084370-87-6",2.59703304511158,-20,500,13
"000079-77-6",5.06049509891898,-20,500,13
"071186-24-8",2.13998283945548,-20,500,13
"016204-58-3",1.25956134894664,-20,500,13
"1000357-25-8",1.8674001283353,-20,500,13
"071186-25-9",3.81928323995014,-20,500,13
"023726-93-4",23.6443051823369,-20,500,13
"028783-17-7",0.830398257393417,-20,500,13
"000112-54-9",4.95299043385692,-20,500,13
"074663-85-7",3.45744897934097,-20,500,13
"000469-61-4",8.21216284324162,-20,500,13
"041929-05-9",2.65627970212442,-20,500,13
"094535-52-1",4.679818167067,-20,500,13
"000112-41-4",44.7686620921605,-20,500,13
"001461-03-6",11.3356415658874,-20,500,13
"001461-03-6",19.5543268911633,-20,500,13
"094482-89-0",5.3900862206728,-20,500,13
"000933-98-2",40.0398340983462,-20,500,13
"065354-33-8",6.21155312761987,-20,500,13
"079718-83-5",4.04890656845656,-20,500,13
"092300-81-7",13.814307665453,-20,500,13
"033240-56-1",16.0974060042238,-20,500,13
"1000316-13-3",4.6305649457771,-20,500,13
"030364-38-6",18.8305049576272,-20,500,13
"000142-50-7",11.4700464908162,-20,500,13
"038142-57-3",13.9574418496018,-20,500,13
"1000365-67-1",7.47161257489299,-20,500,13
"004630-07-3",31.677754968076,-20,500,13
"072937-55-4",10.6837473908843,-20,500,13
"030021-74-0",49.3029642505046,-20,500,13
"013062-00-5",11.7975803140527,-20,500,13
"041702-63-0",13.1574133306453,-20,500,13
"000295-17-0",26.0313811779804,-20,500,13
"000930-02-9",7.61364877921656,-20,500,13
"1000382-54-3",29.7476018261966,-20,500,13
"000295-02-3",2.51122196353016,-20,500,13
"000629-80-1",4.1322473183576,-20,500,13
"000556-71-8",7.3434818203945,-20,500,13
"000088-29-9",0.993139715843018,-20,500,13
"1000382-54-3",4.98619977529029,-20,500,13
"1000406-04-8",1.4931104593273,-20,500,13
"1000383-11-5",4.58896218042174,-20,500,13
"1000130-92-0",3.2485628658601,-20,500,13
"000853-23-6",12.8135656808778,-20,500,13
"005202-36-8",1,-20,500,13
"000556-52-5",298.397236562618,-20,1000,13
"000640-19-7",146.566040043236,-20,1000,13
"000541-05-9",4.15409694078374,-20,1000,13
"000541-05-9",3.23694571046105,-20,1000,13
"000541-05-9",7.14552996054236,-20,1000,13
"000541-05-9",143.199756819614,-20,1000,13
"000541-05-9",27.0774363843092,-20,1000,13
"000098-00-0",4.51116929089336,-20,1000,13
"000123-19-3",60.8534921457294,-20,1000,13
"000111-84-2",6.2284422867372,-20,1000,13
"1000222-86-6",5.9808949108324,-20,1000,13
"005570-77-4",6.62107078267441,-20,1000,13
"002170-03-8",0.83659356352189,-20,1000,13
"036262-09-6",1.86878209056234,-20,1000,13
"000124-18-5",14.0046220929468,-20,1000,13
"000108-95-2",5.52218429286142,-20,1000,13
"000556-67-2",647.772835418425,-20,1000,13
"000099-87-6",5.23822999043584,-20,1000,13
"000535-77-3",8.93648556127418,-20,1000,13
"1000383-25-6",1.52576493556246,-20,1000,13
"013151-35-4",6.06995950792353,-20,1000,13
"002847-72-5",8.4772033729663,-20,1000,13
"006975-98-0",8.51893326740988,-20,1000,13
"013151-34-3",8.55429874368489,-20,1000,13
"000106-44-5",7.22827221826272,-20,1000,13
"000539-92-4",49.8237731181353,-20,1000,13
"1000429-54-9",8.6637939120746,-20,1000,13
"000078-70-6",27.3517322876752,-20,1000,13
"000124-19-6",16.5313622923126,-20,1000,13
"1000146-59-1",15.6488988942919,-20,1000,13
"037112-31-5",12.6069897266368,-20,1000,13
"000541-02-6",187.171456198163,-20,1000,13
"000473-55-2",1.86132362365074,-20,1000,13
"000124-11-8",1.90998337010845,-20,1000,13
"000124-11-8",8.11606691230165,-20,1000,13
"000098-55-5",7.18221522077781,-20,1000,13
"000112-31-2",6.06448005947137,-20,1000,13
"1000098-14-8",10.860351428093,-20,1000,13
"028715-26-6",9.39538421887287,-20,1000,13
"000556-67-2",4.98917698254694,-20,1000,13
"006485-40-1",14.9780804529081,-20,1000,13
"002865-82-9",5.60382373542255,-20,1000,13
"1000432-34-6",7.2981962222006,-20,1000,13
"041678-32-4",4.6040762082094,-20,1000,13
"041678-32-4",4.60034960467846,-20,1000,13
"036431-72-8",7.21578139012568,-20,1000,13
"000540-97-6",60.9201331267966,-20,1000,13
"007786-61-0",3.00879885195013,-20,1000,13
"051468-86-1",4.16278665085205,-20,1000,13
"021693-55-0",1.91432625269896,-20,1000,13
"030364-38-6",2.70742173562768,-20,1000,13
"051468-86-1",6.00328828272043,-20,1000,13
"1000245-49-8",1.17598536709806,-20,1000,13
"023726-93-4",19.9281877100105,-20,1000,13
"072439-85-1",7.74751450184402,-20,1000,13
"000112-54-9",7.60676837462754,-20,1000,13
"000126-86-3",10.2310323244065,-20,1000,13
"000469-61-4",11.7083435242922,-20,1000,13
"000489-40-7",3.6485223767157,-20,1000,13
"1000151-67-1",2.44163232423116,-20,1000,13
"092692-39-2",7.45039041234592,-20,1000,13
"018794-84-8",12.8776068034403,-20,1000,13
"000112-41-4",64.6857174040538,-20,1000,13
"095910-36-4",44.5306184618972,-20,1000,13
"1000441-01-3",24.6170610238999,-20,1000,13
"000469-61-4",9.78445617975361,-20,1000,13
"000535-77-3",69.6528591228149,-20,1000,13
"005090-61-9",21.0633470001762,-20,1000,13
"000483-76-1",24.285942525622,-20,1000,13
"156747-45-4",7.03091520508592,-20,1000,13
"021391-99-1",29.8119095270781,-20,1000,13
"000142-50-7",35.9006817641887,-20,1000,13
"065869-03-6",11.0676688433678,-20,1000,13
"078204-62-3",9.39953029541946,-20,1000,13
"001461-02-5",21.9217759531944,-20,1000,13
"072441-71-5",5.66537844180458,-20,1000,13
"000639-99-6",54.1680942775465,-20,1000,13
"1000378-99-6",17.5082071188559,-20,1000,13
"017334-55-3",89.4313747406237,-20,1000,13
"000469-61-4",19.4663978883457,-20,1000,13
"041929-05-9",22.2517390378157,-20,1000,13
"000556-68-3",34.4692868608077,-20,1000,13
"000629-73-2",28.9380416001515,-20,1000,13
"050430-14-3",6.55188754090629,-20,1000,13
"001120-36-1",9.41576832816553,-20,1000,13
"101628-22-2",7.64598143097718,-20,1000,13
"004536-30-5",33.6075924177513,-20,1000,13
"000556-68-3",16.6615961715307,-20,1000,13
"000593-45-3",3.7394629868758,-20,1000,13
"000638-66-4",5.42889559811943,-20,1000,13
"000556-71-8",6.83711867185288,-20,1000,13
"000088-29-9",2.02565754696388,-20,1000,13
"1000352-68-4",0.944278028643388,-20,1000,13
"1000383-16-5",5.5393489358009,-20,1000,13
"000295-65-8",3.19589740487781,-20,1000,13
"000629-62-9",6.68198904723959,-20,1000,13
"022583-68-2",2.31370664240123,-20,1000,13
"000853-23-6",20.0159035939677,-20,1000,13
"002385-85-5",1,-20,1000,13
"024569-83-3",146.566040043236,-20,1000,13
"055429-29-3",4.15409694078374,-20,1000,13
"000541-05-9",3.23694571046105,-20,1000,13
"000541-05-9",7.14552996054236,-20,1000,13
"000541-05-9",143.199756819614,-20,1000,13
"017928-28-8",27.0774363843092,-20,1000,13
"000098-00-0",4.51116929089336,-20,1000,13
"000123-19-3",60.8534921457294,-20,1000,13
"000111-84-2",6.2284422867372,-20,1000,13
"003859-41-4",6.62107078267441,-20,1000,13
"000110-00-9",0.83659356352189,-20,1000,13
"000108-95-2",5.52218429286142,-20,1000,13
"000556-67-2",647.772835418425,-20,1000,13
"000099-87-6",5.23822999043584,-20,1000,13
"000099-87-6",8.93648556127418,-20,1000,13
"1000309-37-4",1.52576493556246,-20,1000,13
"013151-35-4",6.06995950792353,-20,1000,13
"002847-72-5",8.4772033729663,-20,1000,13
"006975-98-0",8.51893326740988,-20,1000,13
"013151-34-3",8.55429874368489,-20,1000,13
"000539-92-4",49.8237731181353,-20,1000,13
"001195-32-0",8.6637939120746,-20,1000,13
"000078-70-6",27.3517322876752,-20,1000,13
"000124-19-6",16.5313622923126,-20,1000,13
"000591-95-7",12.6069897266368,-20,1000,13
"000541-02-6",187.171456198163,-20,1000,13
"004795-86-2",1.86132362365074,-20,1000,13
"013466-78-9",7.18221522077781,-20,1000,13
"000112-31-2",6.06448005947137,-20,1000,13
"001892-22-4",10.860351428093,-20,1000,13
"000101-39-3",9.39538421887287,-20,1000,13
"000556-67-2",4.98917698254694,-20,1000,13
"002244-16-8",14.9780804529081,-20,1000,13
"002610-98-2",5.60382373542255,-20,1000,13
"072746-44-2",4.6040762082094,-20,1000,13
"002941-72-2",4.60034960467846,-20,1000,13
"036431-72-8",7.21578139012568,-20,1000,13
"000540-97-6",60.9201331267966,-20,1000,13
"000585-34-2",3.00879885195013,-20,1000,13
"071186-24-8",4.16278665085205,-20,1000,13
"061142-76-5",1.91432625269896,-20,1000,13
"030364-38-6",2.70742173562768,-20,1000,13
"071186-24-8",6.00328828272043,-20,1000,13
"1000282-97-2",1.17598536709806,-20,1000,13
"023726-93-4",19.9281877100105,-20,1000,13
"000112-54-9",7.60676837462754,-20,1000,13
"039262-22-1",10.2310323244065,-20,1000,13
"000469-61-4",11.7083435242922,-20,1000,13
"002387-78-2",3.6485223767157,-20,1000,13
"1000424-71-5",2.44163232423116,-20,1000,13
"1000151-28-9",7.45039041234592,-20,1000,13
"000872-05-9",64.6857174040538,-20,1000,13
"041929-05-9",44.5306184618972,-20,1000,13
"072439-84-0",24.6170610238999,-20,1000,13
"000469-61-4",9.78445617975361,-20,1000,13
"038142-57-3",69.6528591228149,-20,1000,13
"092300-81-7",21.0633470001762,-20,1000,13
"028908-27-2",24.285942525622,-20,1000,13
"050277-34-4",7.03091520508592,-20,1000,13
"050277-34-4",29.8119095270781,-20,1000,13
"1000285-43-6",35.9006817641887,-20,1000,13
"1000164-02-2",11.0676688433678,-20,1000,13
"000829-26-5",9.39953029541946,-20,1000,13
"1000451-69-5",21.9217759531944,-20,1000,13
"1000156-14-5",5.66537844180458,-20,1000,13
"057494-10-7",17.5082071188559,-20,1000,13
"041702-63-0",89.4313747406237,-20,1000,13
"005090-61-9",19.4663978883457,-20,1000,13
"005951-67-7",22.2517390378157,-20,1000,13
"000295-17-0",28.9380416001515,-20,1000,13
"1000144-09-7",9.41576832816553,-20,1000,13
"1000383-11-5",33.6075924177513,-20,1000,13
"000107-52-8",16.6615961715307,-20,1000,13
"1000382-54-4",3.7394629868758,-20,1000,13
"000638-66-4",5.42889559811943,-20,1000,13
"000556-68-3",6.83711867185288,-20,1000,13
"032432-30-7",2.02565754696388,-20,1000,13
"1000383-11-5",5.5393489358009,-20,1000,13
"000112-88-9",3.19589740487781,-20,1000,13
"002136-71-2",6.68198904723959,-20,1000,13
"000651-48-9",20.0159035939677,-20,1000,13
"002385-85-5",1,-20,1000,13
"000556-52-5",146.566040043236,-20,1000,13
"000541-05-9",4.15409694078374,-20,1000,13
"000541-05-9",3.23694571046105,-20,1000,13
"000541-05-9",143.199756819614,-20,1000,13
"1000161-21-8",27.0774363843092,-20,1000,13
"000123-19-3",60.8534921457294,-20,1000,13
"000111-84-2",6.2284422867372,-20,1000,13
"000108-94-1",6.62107078267441,-20,1000,13
"002170-03-8",0.83659356352189,-20,1000,13
"000122-79-2",5.52218429286142,-20,1000,13
"000535-77-3",5.23822999043584,-20,1000,13
"001120-21-4",1.52576493556246,-20,1000,13
"002216-32-2",6.06995950792353,-20,1000,13
"002847-72-5",8.4772033729663,-20,1000,13
"006975-98-0",8.51893326740988,-20,1000,13
"013287-23-5",8.55429874368489,-20,1000,13
"000539-92-4",49.8237731181353,-20,1000,13
"001195-32-0",8.6637939120746,-20,1000,13
"000078-70-6",27.3517322876752,-20,1000,13
"000124-19-6",16.5313622923126,-20,1000,13
"000098-00-0",12.6069897266368,-20,1000,13
"000541-02-6",187.171456198163,-20,1000,13
"000473-55-2",1.86132362365074,-20,1000,13
"000098-55-5",7.18221522077781,-20,1000,13
"000112-31-2",6.06448005947137,-20,1000,13
"122348-69-0",10.860351428093,-20,1000,13
"000101-39-3",9.39538421887287,-20,1000,13
